DBUID,24hr_trip_count_August_2018
35202098022,435
35202098023,2298
35202098024,1846
35202098026,1967
35202098027,715
35202098028,1826
35202098029,2298
35202098030,1826
35202166001,762
35202098045,912
35202098047,1271
35202098048,472
35202098049,297
35202098050,1002
35202170001,334
35202170002,334
35202170003,334
35202170004,334
35202171001,334
35202172001,992
35202172002,992
35202172003,334
35202172004,334
35202172005,334
35202350004,131
35202350006,358
35202350007,2187
35202351001,436
35202176004,762
35202177001,334
35202177002,334
35202177003,1160
35202177004,964
35202177005,1111
35202178001,1160
35202178002,1172
35202178003,1172
35202179001,1172
35202180001,1172
35202181002,1172
35202352003,503
35202352004,668
35202352005,503
35202352006,2253
35202352007,436
35202353001,436
35202353002,436
35202353003,436
35202353004,573
35202353005,1525
35202353006,2253
35202354001,1469
35202354002,2253
35202355001,741
35202356001,741
35202356002,741
35202356003,2253
35202475001,1201
35202475002,1201
35202475003,1201
35202475004,1201
35202475005,1201
35202475006,1201
35202475007,1201
35202359008,436
35202359009,2232
35202360001,2232
35202360002,2253
35202360003,2253
35202361001,436
35202361002,436
35202476001,852
35202476002,1144
35202476003,630
35202476004,1201
35202477001,1084
35202477002,364
35202477003,1084
35202478003,630
35202616003,733
35202616004,2517
35202616005,2517
35202617001,278
35202617002,278
35202617003,733
35203340004,0
35203340005,351
35203342002,899
35203342008,899
35203344001,899
35203445002,405
35203446001,529
35203446002,529
35203447001,450
35203447002,367
35203447003,367
35203448001,922
35203449001,124
35203450001,2678
35203345003,880
35203346001,219
35203347001,872
35203347002,872
35203348004,872
35203451005,718
35203451007,3773
35203451008,3773
35203451010,3773
35203451011,3773
35203451012,124
35203452002,1591
35203452003,1591
35203452004,3773
35203452006,3773
35203452007,3773
35203573007,270
35203574002,608
35203574003,608
35203461001,368
35203577002,1102
35203577003,1102
35203577004,1102
35203578001,1102
35203578002,1112
35203578003,1112
35203578004,1112
35201631001,512
35201631002,386
35203581002,645
35203581005,525
35203581006,672
35203584001,1031
35203585001,558
35203585002,1037
35203586004,155
35203586005,155
35201641004,386
35201731003,328
35201731004,179
35201731005,179
35201731006,179
35201731007,179
35201647005,548
35201647006,479
35201647007,479
35201647008,410
35201648001,335
35201648002,335
35201648003,548
35201648004,548
35201648005,548
35201649001,138
35201649002,138
35201649003,335
35201649004,335
35201650001,138
35201650002,369
35201650003,231
35201650004,231
35201652001,1074
35201652002,843
35201652003,231
35201652004,231
35201652005,1156
35201732002,179
35201732003,179
35201732004,179
35201732005,179
35201732006,305
35201734001,305
35201734002,305
35201734003,305
35201734007,305
35201846001,259
35201847001,611
35201847002,758
35201738004,317
35201739001,305
35201739002,305
35201739003,443
35201739004,443
35201740001,305
35201740002,126
35201851001,911
35201851002,911
35201851003,441
35201852002,911
35201852003,559
35201970001,1283
35201970002,1139
35201971001,1283
35201971002,1283
35201972001,876
35201973001,1280
35201973002,1095
35201855003,1484
35201856006,1484
35201856007,1065
35201857001,1065
35201858001,947
35201858002,1065
35201976002,1377
35201977001,910
35201979001,708
35201983001,611
35201983002,611
35201984001,611
35201985001,1268
35201985002,611
35201986001,1280
35201986003,611
35202098031,435
35202098032,1940
35202098035,1271
35202098038,2298
35202098039,1455
35202098040,293
35202098041,699
35202098042,297
35202098051,1002
35202098052,472
35202098053,472
35202098055,912
35202098056,1271
35202173001,183
35202174001,330
35202174002,330
35202174003,330
35202175001,83
35202175002,83
35202175003,83
35202175004,83
35202176001,83
35202176002,83
35202176003,762
35202100003,587
35202101001,587
35202101002,587
35202101003,321
35202101004,321
35202102001,321
35202102002,321
35202102003,229
35202102004,321
35202102005,321
35202102006,321
35202102007,321
35202181004,1160
35202357001,436
35202357003,589
35202357004,589
35202357005,589
35202357006,436
35202357007,589
35202358002,589
35202358003,2248
35202358004,2253
35202358007,436
35202359001,436
35202359002,436
35202359003,436
35202359004,436
35202359006,2253
35202359007,2253
35202187001,1017
35202188001,1066
35202188002,1066
35202188003,1227
35202188004,1227
35202189001,1066
35202189002,1066
35202189003,1066
35202210001,516
35202210005,1281
35202210008,381
35202211001,1258
35202361003,436
35202362001,436
35202362002,436
35202363003,305
35202363006,436
35202363007,478
35202363009,843
35202363013,2517
35202363014,577
35202478005,780
35202478006,1157
35202478008,209
35202366003,478
35202366004,478
35202367001,273
35202367002,273
35202367003,431
35202367004,431
35202368001,478
35202368002,478
35202369001,478
35202479001,1201
35202479002,1201
35202479003,1201
35202479004,1201
35202479005,1201
35202479006,1201
35202620001,2517
35202620002,2517
35202620003,2517
35202621001,110
35202621002,110
35202621003,110
35202621004,110
35202622003,733
35202622004,110
35202622005,110
35202623001,110
35202623002,110
35202760007,791
35202760008,104
35202761001,104
35202761002,104
35202761003,104
35202762001,0
35202762002,104
35202762003,104
35202762004,104
35202762005,104
35202762006,0
35202763001,104
35202763002,104
35202763003,104
35202953002,1033
35202953003,1033
35202954001,1203
35202954002,1203
35202954003,1205
35202954004,1205
35202954005,766
35202965007,272
35202966001,935
35202966002,935
35202966003,935
35202966004,935
35202966005,935
35202967001,935
35202967002,935
35202967003,935
35202967004,272
35203093002,153
35203093003,153
35203093008,463
35203093009,153
35203093010,463
35203094001,499
35203094002,616
35203094003,556
35203095001,441
35203095002,441
35203095003,153
35203095004,153
35203095005,441
35203096001,441
35203096002,441
35203199003,1370
35203200002,1911
35203200004,1961
35203201001,1858
35203202001,2159
35203213003,1413
35203214002,1661
35203214004,1413
35203214005,1473
35203214006,1413
35203214007,1466
35203214008,1413
35203214009,1413
35203214010,1473
35203214011,1413
35203216001,1630
35203216002,1770
35203216004,1564
35203216005,1564
35203217001,1945
35203217002,2112
35203217003,2112
35203218001,2112
35203344002,899
35203345001,444
35203345002,444
35202629001,200
35202629002,824
35202629003,824
35202629004,824
35202630001,354
35202763004,0
35202763005,0
35202764001,51
35202764002,0
35202764003,0
35202764004,623
35202764005,0
35202764006,0
35203157021,2270
35203157022,1244
35203157023,1227
35203157024,2007
35203157025,1010
35203157026,2303
35203395003,623
35203395004,623
35203396001,836
35203613006,911
35203614001,502
35203522001,1055
35203157027,2085
35203157028,1244
35203157029,1244
35203271002,980
35203271003,980
35203273002,985
35203273006,865
35203273007,149
35203273008,865
35203273009,865
35203273010,986
35203273011,980
35203273012,925
35203273013,959
35203273017,959
35203274001,906
35203275001,823
35203275002,823
35203276012,823
35203036001,621
35203036002,621
35203036003,621
35203037001,621
35203037002,621
35203038001,444
35203276013,823
35203276014,823
35203276015,823
35203277001,674
35203277002,823
35203277003,823
35203277004,823
35203278003,674
35203278011,823
35203278012,823
35203278013,823
35203279002,554
35203392012,798
35203393002,155
35203394001,744
35203394006,607
35203395001,623
35203395002,623
35203396002,836
35203399001,213
35203399002,213
35203519006,1755
35203519007,1258
35203519008,290
35203519009,657
35203519010,657
35203520004,2661
35203520005,542
35203521002,1258
35203521005,2487
35203521008,2487
35203521010,115
35203280006,763
35203281001,763
35203281002,823
35203281003,823
35203281004,823
35203522002,1055
35203522003,1055
35203523001,1055
35203523002,1055
35203523003,1055
35203523004,1055
35203523005,1055
35203524001,920
35203524002,920
35203524003,920
35203524004,1055
35203619002,324
35203619003,324
35203620004,1694
35203620005,911
35203620006,790
35203620008,439
35203620009,439
35203401002,584
35203038004,639
35203038008,621
35203039001,444
35203160001,1841
35203160003,1841
35203160006,2313
35203160009,1841
35203160010,2820
35203160011,2087
35203161001,2359
35203162001,2366
35203162002,2366
35203162003,1841
35203163001,2834
35203163003,2342
35203163004,1841
35202888004,938
35202888005,938
35202889001,1050
35202889002,938
35202889003,864
35202889004,864
35202890001,864
35202890002,864
35202890003,314
35202890004,1201
35202891001,614
35203163005,2342
35203163006,2698
35203163007,2713
35203167001,2082
35203167002,1824
35203170003,1848
35203174002,0
35203174003,0
35203174004,0
35203174005,0
35203174006,0
35203174007,0
35203174008,0
35203174009,0
35203174011,0
35203174016,0
35203174017,0
35203174018,0
35203174019,0
35203279004,614
35203279005,572
35203279007,614
35203279008,614
35203279010,614
35203279011,554
35203280001,554
35203280002,614
35203280003,763
35203280004,614
35203280005,763
35203282001,484
35203282002,149
35203282003,763
35203282004,763
35203283002,763
35203283003,823
35203283004,763
35203283005,823
35203284001,149
35203399003,292
35203399004,368
35203399005,368
35203400001,584
35203400002,520
35203400003,213
35203401001,1062
35203174029,0
35203174031,0
35203174032,0
35203402004,1062
35203403002,213
35203403003,787
35203403006,1449
35203403007,1449
35203403008,1470
35203403011,1470
35203403012,1470
35203403013,1470
35203403014,1470
35203524005,920
35203525001,927
35203525002,657
35203525003,920
35203525004,927
35203526001,445
35203526002,1097
35203526003,772
35203526004,175
35203526005,551
35203527003,445
35203527004,1154
35203527005,1154
35203527006,445
35203285005,118
35203285006,554
35202891002,1201
35202891003,688
35202891004,688
35202892001,1050
35202892002,1050
35202893001,1050
35202893002,1050
35202893003,1050
35202893004,1050
35202894001,1050
35202895001,1050
35202895002,773
35202895003,773
35202895004,820
35203039002,688
35203040001,688
35203040002,688
35203041001,688
35202722006,979
35202722007,1109
35202722008,1109
35202722009,248
35202722010,615
35202722019,801
35202722020,371
35203041002,688
35203042001,688
35203042002,688
35203042005,211
35203042010,97
35203042011,97
35203042017,195
35203042021,313
35203042022,0
35203042023,195
35203042024,158
35203043001,688
35203044001,688
35203174020,0
35203174021,0
35203174024,0
35203174025,0
35202897004,74
35203174033,0
35203174034,0
35203174035,0
35203174036,0
35203174037,0
35203174038,0
35203174039,0
35203174042,0
35203174043,0
35203174045,0
35203284002,118
35203284003,267
35203284004,554
35203285001,118
35203285002,554
35203285003,554
35203285004,1017
35203047003,195
35203047005,0
35203047007,320
35203047008,311
35203285007,554
35203286001,554
35203287001,911
35203287002,554
35203287003,475
35203287004,554
35203288003,1017
35203288004,1164
35203288005,846
35203288006,1017
35203288009,1072
35203288010,1569
35203288011,846
35203289001,1017
35203289006,1017
35203290001,1017
35203291001,1017
35203292001,1017
35203292002,1017
35203293001,1017
35203294001,0
35203294002,846
35203294003,846
35203294004,1017
35203174053,0
35203174054,0
35203174056,0
35203174057,0
35203174058,0
35203174059,0
35202722021,0
35202722022,681
35202722023,979
35202727001,585
35202733003,1163
35202896001,1050
35202896002,1050
35202896003,1050
35202896004,1050
35202896005,1050
35202896006,938
35202896007,938
35202897001,773
35202897002,773
35202897003,773
35202735003,1163
35202736002,1548
35202736006,1153
35202739002,386
35202739008,591
35202897005,773
35202897006,351
35202897007,74
35202897008,351
35202898001,279
35202898002,773
35202898004,279
35202898005,167
35202898007,773
35202898008,167
35202899001,1039
35202899002,1039
35202899003,882
35202899004,205
35202900001,965
35202900002,965
35202900003,965
35202900004,965
35202901001,1039
35202901002,1039
35202901003,1039
35202901004,946
35202901005,1223
35202902001,1001
35203044002,627
35203045001,688
35203045002,1047
35203046001,688
35203047001,311
35203047002,195
35202903002,1557
35203047012,845
35203047013,929
35203047014,941
35203047018,893
35203047020,313
35203047022,390
35203047025,0
35203047029,116
35203174046,0
35203174047,0
35203174048,0
35203174049,0
35203174050,0
35203047030,0
35203047031,118
35203174060,0
35203175002,2374
35203175005,2719
35203175006,2695
35203175008,2719
35203175009,2719
35203175017,776
35203175029,336
35203175030,266
35203175031,196
35203175032,776
35203294005,1017
35203294006,1017
35203296001,118
35203296002,118
35203296003,118
35203296004,118
35203297001,118
35203175034,776
35203175035,776
35203175036,1766
35203175037,2234
35203175038,1760
35203175039,2325
35202593002,615
35202594001,615
35202594002,587
35202597001,2185
35202597002,2185
35202597003,1007
35202597004,687
35202598001,2185
35202598002,2185
35202598003,1007
35202599001,2185
35202599003,662
35202599004,662
35202599005,168
35202599006,168
35202599007,278
35202600001,855
35202600002,855
35202600003,411
35202600004,590
35202600005,687
35202600006,632
35202605001,958
35202605002,1238
35202605003,958
35202605004,1238
35202606001,858
35202606002,858
35202606003,858
35202606004,858
35202606005,1147
35202606006,858
35202739009,353
35202741001,529
35202741002,529
35202742001,529
35202742002,529
35202742003,529
35202743001,529
35202744004,526
35202745001,526
35202745002,529
35202902002,1001
35202745003,526
35202745004,526
35202903005,1557
35202904001,2238
35202904002,1923
35202904003,2294
35202904004,2294
35202905001,3430
35202905002,3427
35202905003,2967
35202905005,1647
35202905008,965
35202906001,3001
35202906002,3430
35202906003,3440
35202906004,3122
35202906007,3565
35202907001,3017
35202907002,3066
35202907003,3066
35202910001,3568
35202910002,3184
35202910003,3568
35202910004,3230
35202911001,3303
35202911002,3300
35202911003,3302
35202912001,1888
35202912002,1880
35202912003,1888
35202912004,1888
35202912005,1880
35202912008,692
35202918001,454
35202918002,454
35202918003,454
35202918004,454
35202919002,454
